Date,Open,High,Low,Close,Currency
2019-12-12,44.29,44.29,44.29,44.29,USD
2019-12-13,44.3,44.3,44.3,44.3,USD
2019-12-16,44.54,44.54,44.54,44.54,USD
2019-12-17,44.58,44.58,44.58,44.58,USD
2019-12-18,43.08,43.08,43.08,43.08,USD
2019-12-19,43.23,43.23,43.23,43.23,USD
2019-12-20,43.44,43.44,43.44,43.44,USD
2019-12-23,43.47,43.47,43.47,43.47,USD
2019-12-24,43.46,43.46,43.46,43.46,USD
2019-12-26,43.56,43.56,43.56,43.56,USD
2019-12-27,43.59,43.59,43.59,43.59,USD
2019-12-30,43.42,43.42,43.42,43.42,USD
2019-12-31,43.52,43.52,43.52,43.52,USD
2020-01-02,43.65,43.65,43.65,43.65,USD
2020-01-03,43.51,43.51,43.51,43.51,USD
2020-01-06,43.61,43.61,43.61,43.61,USD
2020-01-07,43.44,43.44,43.44,43.44,USD
2020-01-08,43.54,43.54,43.54,43.54,USD
2020-01-09,43.74,43.74,43.74,43.74,USD
2020-01-10,43.59,43.59,43.59,43.59,USD
2020-01-13,43.75,43.75,43.75,43.75,USD
2020-01-14,43.76,43.76,43.76,43.76,USD
2020-01-15,43.91,43.91,43.91,43.91,USD
2020-01-16,44.16,44.16,44.16,44.16,USD
2020-01-17,44.27,44.27,44.27,44.27,USD
2020-01-21,44.16,44.16,44.16,44.16,USD
2020-01-22,44.15,44.15,44.15,44.15,USD
2020-01-23,44.19,44.19,44.19,44.19,USD
2020-01-24,43.91,43.91,43.91,43.91,USD
2020-01-27,43.41,43.41,43.41,43.41,USD
2020-01-28,43.71,43.71,43.71,43.71,USD
2020-01-29,43.66,43.66,43.66,43.66,USD
2020-01-30,43.78,43.78,43.78,43.78,USD
2020-01-31,43.03,43.03,43.03,43.03,USD
2020-02-03,43.2,43.2,43.2,43.2,USD
2020-02-04,43.68,43.68,43.68,43.68,USD
2020-02-05,44.22,44.22,44.22,44.22,USD
2020-02-06,44.26,44.26,44.26,44.26,USD
2020-02-07,44.08,44.08,44.08,44.08,USD
2020-02-10,44.28,44.28,44.28,44.28,USD
2020-02-11,44.35,44.35,44.35,44.35,USD
2020-02-12,44.5,44.5,44.5,44.5,USD
2020-02-13,44.4,44.4,44.4,44.4,USD
2020-02-14,44.48,44.48,44.48,44.48,USD
2020-02-18,44.36,44.36,44.36,44.36,USD
2020-02-19,44.48,44.48,44.48,44.48,USD
2020-02-20,44.38,44.38,44.38,44.38,USD
2020-02-21,44.19,44.19,44.19,44.19,USD
2020-02-24,43.12,43.12,43.12,43.12,USD
2020-02-25,41.97,41.97,41.97,41.97,USD
2020-02-26,41.82,41.82,41.82,41.82,USD
2020-02-27,40.28,40.28,40.28,40.28,USD
2020-02-28,39.71,39.71,39.71,39.71,USD
2020-03-02,41.28,41.28,41.28,41.28,USD
2020-03-03,40.45,40.45,40.45,40.45,USD
2020-03-04,41.96,41.96,41.96,41.96,USD
2020-03-05,40.88,40.88,40.88,40.88,USD
2020-03-06,40.37,40.37,40.37,40.37,USD
2020-03-09,37.45,37.45,37.45,37.45,USD
2020-03-10,38.73,38.73,38.73,38.73,USD
2020-03-11,37.25,37.25,37.25,37.25,USD
2020-03-12,34.15,34.15,34.15,34.15,USD
2020-03-13,36.69,36.69,36.69,36.69,USD
2020-03-16,33.12,33.12,33.12,33.12,USD
2020-03-17,34.95,34.95,34.95,34.95,USD
2020-03-18,33.31,33.31,33.31,33.31,USD
2020-03-19,33.23,33.23,33.23,33.23,USD
2020-03-20,32.08,32.08,32.08,32.08,USD
2020-03-23,31.05,31.05,31.05,31.05,USD
2020-03-24,33.35,33.35,33.35,33.35,USD
2020-03-25,33.78,33.78,33.78,33.78,USD
2020-03-26,35.63,35.63,35.63,35.63,USD
2020-03-27,34.75,34.75,34.75,34.75,USD
2020-03-30,35.77,35.77,35.77,35.77,USD
2020-03-31,35.37,35.37,35.37,35.37,USD
