Date,Open,High,Low,Close,Currency
2015-07-23,12.71,12.71,12.71,12.71,USD
2015-07-24,12.71,12.71,12.71,12.71,USD
2015-07-27,12.73,12.73,12.73,12.73,USD
2015-07-28,12.71,12.71,12.71,12.71,USD
2015-07-29,12.7,12.7,12.7,12.7,USD
2015-07-30,12.71,12.71,12.71,12.71,USD
2015-07-31,12.76,12.76,12.76,12.76,USD
2015-08-03,12.77,12.77,12.77,12.77,USD
2015-08-04,12.72,12.72,12.72,12.72,USD
2015-08-05,12.69,12.69,12.69,12.69,USD
2015-08-06,12.72,12.72,12.72,12.72,USD
2015-08-07,12.74,12.74,12.74,12.74,USD
2015-08-10,12.71,12.71,12.71,12.71,USD
2015-08-11,12.76,12.76,12.76,12.76,USD
2015-08-12,12.74,12.74,12.74,12.74,USD
2015-08-13,12.72,12.72,12.72,12.72,USD
2015-08-14,12.71,12.71,12.71,12.71,USD
2015-08-17,12.72,12.72,12.72,12.72,USD
2015-08-18,12.7,12.7,12.7,12.7,USD
2015-08-19,12.75,12.75,12.75,12.75,USD
2015-08-20,12.77,12.77,12.77,12.77,USD
2015-08-21,12.78,12.78,12.78,12.78,USD
2015-08-24,12.78,12.78,12.78,12.78,USD
2015-08-25,12.74,12.74,12.74,12.74,USD
2015-08-26,12.69,12.69,12.69,12.69,USD
2015-08-27,12.7,12.7,12.7,12.7,USD
2015-08-28,12.71,12.71,12.71,12.71,USD
2015-08-31,12.69,12.69,12.69,12.69,USD
2015-09-01,12.71,12.71,12.71,12.71,USD
2015-09-02,12.69,12.69,12.69,12.69,USD
2015-09-03,12.71,12.71,12.71,12.71,USD
2015-09-04,12.73,12.73,12.73,12.73,USD
2015-09-08,12.7,12.7,12.7,12.7,USD
2015-09-09,12.71,12.71,12.71,12.71,USD
2015-09-10,12.69,12.69,12.69,12.69,USD
2015-09-11,12.71,12.71,12.71,12.71,USD
2015-09-14,12.72,12.72,12.72,12.72,USD
2015-09-15,12.65,12.65,12.65,12.65,USD
2015-09-16,12.65,12.65,12.65,12.65,USD
2015-09-17,12.72,12.72,12.72,12.72,USD
2015-09-18,12.76,12.76,12.76,12.76,USD
2015-09-21,12.71,12.71,12.71,12.71,USD
2015-09-22,12.74,12.74,12.74,12.74,USD
2015-09-23,12.73,12.73,12.73,12.73,USD
2015-09-24,12.74,12.74,12.74,12.74,USD
2015-09-25,12.71,12.71,12.71,12.71,USD
2015-09-28,12.73,12.73,12.73,12.73,USD
2015-09-29,12.74,12.74,12.74,12.74,USD
2015-09-30,12.74,12.74,12.74,12.74,USD
2015-10-01,12.75,12.75,12.75,12.75,USD
2015-10-02,12.8,12.8,12.8,12.8,USD
2015-10-05,12.77,12.77,12.77,12.77,USD
2015-10-06,12.79,12.79,12.79,12.79,USD
2015-10-07,12.78,12.78,12.78,12.78,USD
2015-10-08,12.76,12.76,12.76,12.76,USD
2015-10-09,12.76,12.76,12.76,12.76,USD
2015-10-12,12.78,12.78,12.78,12.78,USD
2015-10-13,12.79,12.79,12.79,12.79,USD
2015-10-14,12.83,12.83,12.83,12.83,USD
2015-10-15,12.81,12.81,12.81,12.81,USD
2015-10-16,12.8,12.8,12.8,12.8,USD
2015-10-19,12.8,12.8,12.8,12.8,USD
2015-10-20,12.77,12.77,12.77,12.77,USD
2015-10-21,12.8,12.8,12.8,12.8,USD
2015-10-22,12.82,12.82,12.82,12.82,USD
2015-10-23,12.79,12.79,12.79,12.79,USD
2015-10-26,12.8,12.8,12.8,12.8,USD
2015-10-27,12.81,12.81,12.81,12.81,USD
2015-10-28,12.77,12.77,12.77,12.77,USD
2015-10-29,12.73,12.73,12.73,12.73,USD
2015-10-30,12.74,12.74,12.74,12.74,USD
2015-11-02,12.73,12.73,12.73,12.73,USD
2015-11-03,12.72,12.72,12.72,12.72,USD
2015-11-04,12.7,12.7,12.7,12.7,USD
2015-11-05,12.69,12.69,12.69,12.69,USD
2015-11-06,12.65,12.65,12.65,12.65,USD
2015-11-09,12.63,12.63,12.63,12.63,USD
2015-11-10,12.64,12.64,12.64,12.64,USD
2015-11-11,12.63,12.63,12.63,12.63,USD
2015-11-12,12.64,12.64,12.64,12.64,USD
2015-11-13,12.65,12.65,12.65,12.65,USD
2015-11-16,12.65,12.65,12.65,12.65,USD
2015-11-17,12.66,12.66,12.66,12.66,USD
2015-11-18,12.65,12.65,12.65,12.65,USD
2015-11-19,12.67,12.67,12.67,12.67,USD
2015-11-20,12.66,12.66,12.66,12.66,USD
2015-11-23,12.67,12.67,12.67,12.67,USD
2015-11-24,12.68,12.68,12.68,12.68,USD
2015-11-25,12.68,12.68,12.68,12.68,USD
2015-11-27,12.68,12.68,12.68,12.68,USD
2015-11-30,12.69,12.69,12.69,12.69,USD
2015-12-01,12.72,12.72,12.72,12.72,USD
2015-12-02,12.7,12.7,12.7,12.7,USD
2015-12-03,12.64,12.64,12.64,12.64,USD
2015-12-04,12.66,12.66,12.66,12.66,USD
2015-12-07,12.67,12.67,12.67,12.67,USD
2015-12-08,12.67,12.67,12.67,12.67,USD
2015-12-09,12.67,12.67,12.67,12.67,USD
2015-12-10,12.66,12.66,12.66,12.66,USD
2015-12-11,12.69,12.69,12.69,12.69,USD
2015-12-14,12.62,12.62,12.62,12.62,USD
2015-12-15,12.61,12.61,12.61,12.61,USD
2015-12-16,12.59,12.59,12.59,12.59,USD
2015-12-17,12.62,12.62,12.62,12.62,USD
2015-12-18,12.63,12.63,12.63,12.63,USD
2015-12-21,12.63,12.63,12.63,12.63,USD
2015-12-22,12.61,12.61,12.61,12.61,USD
2015-12-23,12.6,12.6,12.6,12.6,USD
2015-12-24,12.61,12.61,12.61,12.61,USD
2015-12-28,12.61,12.61,12.61,12.61,USD
2015-12-29,12.57,12.57,12.57,12.57,USD
2015-12-30,12.57,12.57,12.57,12.57,USD
2015-12-31,12.59,12.59,12.59,12.59,USD
2016-01-04,12.61,12.61,12.61,12.61,USD
2016-01-05,12.61,12.61,12.61,12.61,USD
2016-01-06,12.65,12.65,12.65,12.65,USD
2016-01-07,12.65,12.65,12.65,12.65,USD
2016-01-08,12.67,12.67,12.67,12.67,USD
2016-01-11,12.63,12.63,12.63,12.63,USD
2016-01-12,12.65,12.65,12.65,12.65,USD
2016-01-13,12.67,12.67,12.67,12.67,USD
2016-01-14,12.65,12.65,12.65,12.65,USD
2016-01-15,12.66,12.66,12.66,12.66,USD
2016-01-19,12.64,12.64,12.64,12.64,USD
2016-01-20,12.64,12.64,12.64,12.64,USD
2016-01-21,12.64,12.64,12.64,12.64,USD
2016-01-22,12.63,12.63,12.63,12.63,USD
2016-01-25,12.65,12.65,12.65,12.65,USD
2016-01-26,12.66,12.66,12.66,12.66,USD
2016-01-27,12.67,12.67,12.67,12.67,USD
2016-01-28,12.68,12.68,12.68,12.68,USD
2016-01-29,12.71,12.71,12.71,12.71,USD
2016-02-01,12.69,12.69,12.69,12.69,USD
2016-02-02,12.73,12.73,12.73,12.73,USD
2016-02-03,12.72,12.72,12.72,12.72,USD
2016-02-04,12.74,12.74,12.74,12.74,USD
2016-02-05,12.74,12.74,12.74,12.74,USD
2016-02-08,12.76,12.76,12.76,12.76,USD
2016-02-09,12.74,12.74,12.74,12.74,USD
2016-02-10,12.76,12.76,12.76,12.76,USD
2016-02-11,12.75,12.75,12.75,12.75,USD
2016-02-12,12.71,12.71,12.71,12.71,USD
2016-02-16,12.69,12.69,12.69,12.69,USD
2016-02-17,12.69,12.69,12.69,12.69,USD
2016-02-18,12.73,12.73,12.73,12.73,USD
2016-02-19,12.72,12.72,12.72,12.72,USD
2016-02-22,12.72,12.72,12.72,12.72,USD
2016-02-23,12.74,12.74,12.74,12.74,USD
2016-02-24,12.74,12.74,12.74,12.74,USD
2016-02-25,12.77,12.77,12.77,12.77,USD
2016-02-26,12.74,12.74,12.74,12.74,USD
2016-02-29,12.75,12.75,12.75,12.75,USD
2016-03-01,12.72,12.72,12.72,12.72,USD
2016-03-02,12.73,12.73,12.73,12.73,USD
2016-03-03,12.74,12.74,12.74,12.74,USD
2016-03-04,12.72,12.72,12.72,12.72,USD
2016-03-07,12.71,12.71,12.71,12.71,USD
2016-03-08,12.75,12.75,12.75,12.75,USD
2016-03-09,12.73,12.73,12.73,12.73,USD
2016-03-10,12.71,12.71,12.71,12.71,USD
2016-03-11,12.71,12.71,12.71,12.71,USD
2016-03-14,12.72,12.72,12.72,12.72,USD
2016-03-15,12.71,12.71,12.71,12.71,USD
2016-03-16,12.77,12.77,12.77,12.77,USD
2016-03-17,12.78,12.78,12.78,12.78,USD
2016-03-18,12.81,12.81,12.81,12.81,USD
2016-03-21,12.8,12.8,12.8,12.8,USD
2016-03-22,12.79,12.79,12.79,12.79,USD
2016-03-23,12.82,12.82,12.82,12.82,USD
2016-03-24,12.8,12.8,12.8,12.8,USD
2016-03-28,12.81,12.81,12.81,12.81,USD
2016-03-29,12.87,12.87,12.87,12.87,USD
2016-03-30,12.87,12.87,12.87,12.87,USD
2016-03-31,12.9,12.9,12.9,12.9,USD
2016-04-01,12.9,12.9,12.9,12.9,USD
2016-04-04,12.91,12.91,12.91,12.91,USD
2016-04-05,12.93,12.93,12.93,12.93,USD
2016-04-06,12.91,12.91,12.91,12.91,USD
2016-04-07,12.95,12.95,12.95,12.95,USD
2016-04-08,12.93,12.93,12.93,12.93,USD
2016-04-11,12.93,12.93,12.93,12.93,USD
2016-04-12,12.9,12.9,12.9,12.9,USD
2016-04-13,12.91,12.91,12.91,12.91,USD
2016-04-14,12.9,12.9,12.9,12.9,USD
2016-04-15,12.93,12.93,12.93,12.93,USD
2016-04-18,12.93,12.93,12.93,12.93,USD
2016-04-19,12.93,12.93,12.93,12.93,USD
2016-04-20,12.9,12.9,12.9,12.9,USD
2016-04-21,12.9,12.9,12.9,12.9,USD
2016-04-22,12.89,12.89,12.89,12.89,USD
2016-04-25,12.88,12.88,12.88,12.88,USD
2016-04-26,12.87,12.87,12.87,12.87,USD
2016-04-27,12.91,12.91,12.91,12.91,USD
2016-04-28,12.94,12.94,12.94,12.94,USD
2016-04-29,12.95,12.95,12.95,12.95,USD
2016-05-02,12.92,12.92,12.92,12.92,USD
2016-05-03,12.95,12.95,12.95,12.95,USD
2016-05-04,12.96,12.96,12.96,12.96,USD
2016-05-05,12.98,12.98,12.98,12.98,USD
2016-05-06,12.95,12.95,12.95,12.95,USD
2016-05-09,12.96,12.96,12.96,12.96,USD
2016-05-10,12.97,12.97,12.97,12.97,USD
2016-05-11,12.97,12.97,12.97,12.97,USD
2016-05-12,12.96,12.96,12.96,12.96,USD
2016-05-13,12.98,12.98,12.98,12.98,USD
2016-05-16,12.95,12.95,12.95,12.95,USD
2016-05-17,12.94,12.94,12.94,12.94,USD
2016-05-18,12.88,12.88,12.88,12.88,USD
2016-05-19,12.89,12.89,12.89,12.89,USD
2016-05-20,12.89,12.89,12.89,12.89,USD
2016-05-23,12.89,12.89,12.89,12.89,USD
2016-05-24,12.88,12.88,12.88,12.88,USD
2016-05-25,12.88,12.88,12.88,12.88,USD
2016-05-26,12.91,12.91,12.91,12.91,USD
2016-05-27,12.9,12.9,12.9,12.9,USD
2016-05-31,12.9,12.9,12.9,12.9,USD
2016-06-01,12.9,12.9,12.9,12.9,USD
2016-06-02,12.92,12.92,12.92,12.92,USD
2016-06-03,12.99,12.99,12.99,12.99,USD
2016-06-06,12.98,12.98,12.98,12.98,USD
2016-06-07,12.99,12.99,12.99,12.99,USD
2016-06-08,13.0,13.0,13.0,13.0,USD
2016-06-09,13.01,13.01,13.01,13.01,USD
2016-06-10,13.03,13.03,13.03,13.03,USD
2016-06-13,13.04,13.04,13.04,13.04,USD
2016-06-14,13.02,13.02,13.02,13.02,USD
2016-06-15,13.05,13.05,13.05,13.05,USD
2016-06-16,13.04,13.04,13.04,13.04,USD
2016-06-17,13.03,13.03,13.03,13.03,USD
2016-06-20,13.01,13.01,13.01,13.01,USD
2016-06-21,12.99,12.99,12.99,12.99,USD
2016-06-22,13.01,13.01,13.01,13.01,USD
2016-06-23,12.99,12.99,12.99,12.99,USD
2016-06-24,13.06,13.06,13.06,13.06,USD
2016-06-27,13.1,13.1,13.1,13.1,USD
2016-06-28,13.11,13.11,13.11,13.11,USD
2016-06-29,13.1,13.1,13.1,13.1,USD
2016-06-30,13.12,13.12,13.12,13.12,USD
2016-07-01,13.16,13.16,13.16,13.16,USD
2016-07-05,13.2,13.2,13.2,13.2,USD
2016-07-06,13.2,13.2,13.2,13.2,USD
2016-07-07,13.2,13.2,13.2,13.2,USD
2016-07-08,13.21,13.21,13.21,13.21,USD
2016-07-11,13.18,13.18,13.18,13.18,USD
2016-07-12,13.15,13.15,13.15,13.15,USD
2016-07-13,13.16,13.16,13.16,13.16,USD
2016-07-14,13.14,13.14,13.14,13.14,USD
2016-07-15,13.12,13.12,13.12,13.12,USD
2016-07-18,13.12,13.12,13.12,13.12,USD
2016-07-19,13.13,13.13,13.13,13.13,USD
2016-07-20,13.12,13.12,13.12,13.12,USD
2016-07-21,13.13,13.13,13.13,13.13,USD
2016-07-22,13.13,13.13,13.13,13.13,USD
2016-07-25,13.11,13.11,13.11,13.11,USD
2016-07-26,13.11,13.11,13.11,13.11,USD
2016-07-27,13.14,13.14,13.14,13.14,USD
2016-07-28,13.14,13.14,13.14,13.14,USD
2016-07-29,13.17,13.17,13.17,13.17,USD
2016-08-01,13.14,13.14,13.14,13.14,USD
2016-08-02,13.11,13.11,13.11,13.11,USD
2016-08-03,13.12,13.12,13.12,13.12,USD
2016-08-04,13.15,13.15,13.15,13.15,USD
2016-08-05,13.11,13.11,13.11,13.11,USD
2016-08-08,13.11,13.11,13.11,13.11,USD
2016-08-09,13.14,13.14,13.14,13.14,USD
2016-08-10,13.16,13.16,13.16,13.16,USD
2016-08-11,13.12,13.12,13.12,13.12,USD
2016-08-12,13.15,13.15,13.15,13.15,USD
2016-08-15,13.13,13.13,13.13,13.13,USD
2016-08-16,13.12,13.12,13.12,13.12,USD
2016-08-17,13.13,13.13,13.13,13.13,USD
2016-08-18,13.15,13.15,13.15,13.15,USD
2016-08-19,13.12,13.12,13.12,13.12,USD
2016-08-22,13.14,13.14,13.14,13.14,USD
2016-08-23,13.14,13.14,13.14,13.14,USD
2016-08-24,13.14,13.14,13.14,13.14,USD
2016-08-25,13.13,13.13,13.13,13.13,USD
2016-08-26,13.09,13.09,13.09,13.09,USD
2016-08-29,13.12,13.12,13.12,13.12,USD
2016-08-30,13.12,13.12,13.12,13.12,USD
2016-08-31,13.12,13.12,13.12,13.12,USD
2016-09-01,13.12,13.12,13.12,13.12,USD
2016-09-02,13.11,13.11,13.11,13.11,USD
2016-09-06,13.16,13.16,13.16,13.16,USD
2016-09-07,13.16,13.16,13.16,13.16,USD
2016-09-08,13.11,13.11,13.11,13.11,USD
2016-09-09,13.08,13.08,13.08,13.08,USD
2016-09-12,13.08,13.08,13.08,13.08,USD
2016-09-13,13.05,13.05,13.05,13.05,USD
2016-09-14,13.07,13.07,13.07,13.07,USD
2016-09-15,13.07,13.07,13.07,13.07,USD
2016-09-16,13.07,13.07,13.07,13.07,USD
2016-09-19,13.06,13.06,13.06,13.06,USD
2016-09-20,13.06,13.06,13.06,13.06,USD
2016-09-21,13.08,13.08,13.08,13.08,USD
2016-09-22,13.11,13.11,13.11,13.11,USD
2016-09-23,13.12,13.12,13.12,13.12,USD
2016-09-26,13.13,13.13,13.13,13.13,USD
2016-09-27,13.14,13.14,13.14,13.14,USD
2016-09-28,13.14,13.14,13.14,13.14,USD
2016-09-29,13.15,13.15,13.15,13.15,USD
2016-09-30,13.13,13.13,13.13,13.13,USD
2016-10-03,13.12,13.12,13.12,13.12,USD
2016-10-04,13.09,13.09,13.09,13.09,USD
2016-10-05,13.08,13.08,13.08,13.08,USD
2016-10-06,13.07,13.07,13.07,13.07,USD
2016-10-07,13.07,13.07,13.07,13.07,USD
2016-10-10,13.05,13.05,13.05,13.05,USD
2016-10-11,13.05,13.05,13.05,13.05,USD
2016-10-12,13.05,13.05,13.05,13.05,USD
2016-10-13,13.07,13.07,13.07,13.07,USD
2016-10-14,13.05,13.05,13.05,13.05,USD
2016-10-17,13.07,13.07,13.07,13.07,USD
2016-10-18,13.09,13.09,13.09,13.09,USD
2016-10-19,13.09,13.09,13.09,13.09,USD
2016-10-20,13.09,13.09,13.09,13.09,USD
2016-10-21,13.09,13.09,13.09,13.09,USD
2016-10-24,13.08,13.08,13.08,13.08,USD
2016-10-25,13.08,13.08,13.08,13.08,USD
2016-10-26,13.06,13.06,13.06,13.06,USD
2016-10-27,13.03,13.03,13.03,13.03,USD
2016-10-28,13.04,13.04,13.04,13.04,USD
2016-10-31,13.05,13.05,13.05,13.05,USD
2016-11-01,13.05,13.05,13.05,13.05,USD
2016-11-02,13.06,13.06,13.06,13.06,USD
2016-11-03,13.05,13.05,13.05,13.05,USD
2016-11-04,13.06,13.06,13.06,13.06,USD
2016-11-07,13.05,13.05,13.05,13.05,USD
2016-11-08,13.02,13.02,13.02,13.02,USD
2016-11-09,12.93,12.93,12.93,12.93,USD
2016-11-10,12.89,12.89,12.89,12.89,USD
2016-11-11,12.86,12.86,12.86,12.86,USD
2016-11-14,12.8,12.8,12.8,12.8,USD
2016-11-15,12.8,12.8,12.8,12.8,USD
2016-11-16,12.81,12.81,12.81,12.81,USD
2016-11-17,12.78,12.78,12.78,12.78,USD
2016-11-18,12.75,12.75,12.75,12.75,USD
2016-11-21,12.74,12.74,12.74,12.74,USD
2016-11-22,12.75,12.75,12.75,12.75,USD
2016-11-23,12.72,12.72,12.72,12.72,USD
2016-11-25,12.71,12.71,12.71,12.71,USD
2016-11-28,12.74,12.74,12.74,12.74,USD
2016-11-29,12.76,12.76,12.76,12.76,USD
2016-11-30,12.72,12.72,12.72,12.72,USD
2016-12-01,12.69,12.69,12.69,12.69,USD
2016-12-02,12.73,12.73,12.73,12.73,USD
2016-12-05,12.73,12.73,12.73,12.73,USD
2016-12-06,12.73,12.73,12.73,12.73,USD
2016-12-07,12.77,12.77,12.77,12.77,USD
2016-12-08,12.75,12.75,12.75,12.75,USD
2016-12-09,12.7,12.7,12.7,12.7,USD
2016-12-12,12.71,12.71,12.71,12.71,USD
2016-12-13,12.71,12.71,12.71,12.71,USD
2016-12-14,12.64,12.64,12.64,12.64,USD
2016-12-15,12.61,12.61,12.61,12.61,USD
2016-12-16,12.61,12.61,12.61,12.61,USD
2016-12-19,12.65,12.65,12.65,12.65,USD
2016-12-20,12.64,12.64,12.64,12.64,USD
2016-12-21,12.65,12.65,12.65,12.65,USD
2016-12-22,12.65,12.65,12.65,12.65,USD
2016-12-23,12.66,12.66,12.66,12.66,USD
2016-12-27,12.65,12.65,12.65,12.65,USD
2016-12-28,12.68,12.68,12.68,12.68,USD
2016-12-29,12.71,12.71,12.71,12.71,USD
2016-12-30,12.72,12.72,12.72,12.72,USD
2017-01-03,12.72,12.72,12.72,12.72,USD
2017-01-04,12.72,12.72,12.72,12.72,USD
2017-01-05,12.78,12.78,12.78,12.78,USD
2017-01-06,12.74,12.74,12.74,12.74,USD
2017-01-09,12.77,12.77,12.77,12.77,USD
2017-01-10,12.76,12.76,12.76,12.76,USD
2017-01-11,12.77,12.77,12.77,12.77,USD
2017-01-12,12.78,12.78,12.78,12.78,USD
2017-01-13,12.76,12.76,12.76,12.76,USD
2017-01-17,12.8,12.8,12.8,12.8,USD
2017-01-18,12.74,12.74,12.74,12.74,USD
2017-01-19,12.72,12.72,12.72,12.72,USD
2017-01-20,12.73,12.73,12.73,12.73,USD
2017-01-23,12.78,12.78,12.78,12.78,USD
2017-01-24,12.74,12.74,12.74,12.74,USD
2017-01-25,12.71,12.71,12.71,12.71,USD
2017-01-26,12.73,12.73,12.73,12.73,USD
2017-01-27,12.74,12.74,12.74,12.74,USD
2017-01-30,12.74,12.74,12.74,12.74,USD
2017-01-31,12.76,12.76,12.76,12.76,USD
2017-02-01,12.74,12.74,12.74,12.74,USD
2017-02-02,12.75,12.75,12.75,12.75,USD
2017-02-03,12.75,12.75,12.75,12.75,USD
2017-02-06,12.79,12.79,12.79,12.79,USD
2017-02-07,12.8,12.8,12.8,12.8,USD
2017-02-08,12.82,12.82,12.82,12.82,USD
2017-02-09,12.79,12.79,12.79,12.79,USD
2017-02-10,12.78,12.78,12.78,12.78,USD
2017-02-13,12.77,12.77,12.77,12.77,USD
2017-02-14,12.74,12.74,12.74,12.74,USD
2017-02-15,12.72,12.72,12.72,12.72,USD
2017-02-16,12.76,12.76,12.76,12.76,USD
2017-02-17,12.78,12.78,12.78,12.78,USD
2017-02-21,12.78,12.78,12.78,12.78,USD
2017-02-22,12.79,12.79,12.79,12.79,USD
2017-02-23,12.82,12.82,12.82,12.82,USD
2017-02-24,12.86,12.86,12.86,12.86,USD
2017-02-27,12.82,12.82,12.82,12.82,USD
2017-02-28,12.82,12.82,12.82,12.82,USD
2017-03-01,12.75,12.75,12.75,12.75,USD
2017-03-02,12.73,12.73,12.73,12.73,USD
2017-03-03,12.74,12.74,12.74,12.74,USD
2017-03-06,12.73,12.73,12.73,12.73,USD
2017-03-07,12.71,12.71,12.71,12.71,USD
2017-03-08,12.68,12.68,12.68,12.68,USD
2017-03-09,12.64,12.64,12.64,12.64,USD
2017-03-10,12.66,12.66,12.66,12.66,USD
2017-03-13,12.64,12.64,12.64,12.64,USD
2017-03-14,12.64,12.64,12.64,12.64,USD
2017-03-15,12.71,12.71,12.71,12.71,USD
2017-03-16,12.7,12.7,12.7,12.7,USD
2017-03-17,12.72,12.72,12.72,12.72,USD
2017-03-20,12.74,12.74,12.74,12.74,USD
2017-03-21,12.77,12.77,12.77,12.77,USD
2017-03-22,12.78,12.78,12.78,12.78,USD
2017-03-23,12.77,12.77,12.77,12.77,USD
2017-03-24,12.79,12.79,12.79,12.79,USD
2017-03-27,12.8,12.8,12.8,12.8,USD
2017-03-28,12.77,12.77,12.77,12.77,USD
2017-03-29,12.8,12.8,12.8,12.8,USD
2017-03-30,12.78,12.78,12.78,12.78,USD
2017-03-31,12.8,12.8,12.8,12.8,USD
2017-04-03,12.84,12.84,12.84,12.84,USD
2017-04-04,12.83,12.83,12.83,12.83,USD
