Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1988-02-01,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-02,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-03,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-04,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-05,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-08,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-09,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-10,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-11,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-12,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-15,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-16,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-17,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-18,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-19,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-22,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-23,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-24,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-25,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-02-26,0.459937185049057,0.459937185049057,0.459937185049057,0.459937185049057,0.0,0.0,0.0
1988-03-01,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-02,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-03,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-04,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-07,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-08,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-09,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-10,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-11,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-14,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-15,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-16,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-17,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-18,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-21,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-22,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-23,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-24,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-25,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-28,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-29,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-03-30,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.5483866930007935,0.0,0.0,0.0
1988-04-01,0.5802286863327026,0.5802286863327026,0.5802286863327026,0.5802286863327026,0.0,0.0,0.0
1988-04-04,0.5802286863327026,0.5802286863327026,0.5802286863327026,0.5802286863327026,0.0,0.0,0.0
1988-04-05,0.5802286863327026,0.5802286863327026,0.5802286863327026,0.5802286863327026,0.0,0.0,0.0
1988-04-06,0.5802286863327026,0.5802286863327026,0.5802286863327026,0.5802286863327026,0.0,0.0,0.0
1988-04-07,0.5802286863327026,0.5802286863327026,0.5802286863327026,0.5802286863327026,0.0,0.0,0.0
