Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-10-01,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-02,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-03,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-06,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-07,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-08,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-09,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-10,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-13,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-14,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-15,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-16,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-17,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-20,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-21,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-22,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-23,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-24,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-27,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-28,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-29,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-10-30,1.0821865797042847,1.0821865797042847,1.0821865797042847,1.0821865797042847,0,0.0,0
1997-11-03,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-04,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-05,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-06,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-07,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-10,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-11,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-12,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-13,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-14,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-17,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-18,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-19,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-20,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-21,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-24,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-25,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-26,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-11-27,0.9493726491928101,0.9493726491928101,0.9493726491928101,0.9493726491928101,0,0.0,0
1997-12-01,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-02,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-03,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-04,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-05,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-08,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-09,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-10,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-11,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-12,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-15,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-16,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-17,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-18,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-19,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-22,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-23,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-24,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-25,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-26,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-29,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1997-12-30,0.9346159100532531,0.9346159100532531,0.9346159100532531,0.9346159100532532,0,0.0,0
1998-01-01,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-02,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-05,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-06,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-07,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-08,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-09,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-12,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-13,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-14,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-15,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-16,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-19,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-20,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-21,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-22,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-23,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-26,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-27,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-28,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-01-29,1.0428341627120972,1.0428341627120972,1.0428341627120972,1.0428341627120972,0,0.0,0
1998-02-02,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-03,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-04,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-05,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-06,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-09,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-10,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-11,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-12,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-13,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-16,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-17,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-18,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-19,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-20,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-23,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-24,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-25,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-02-26,1.032996416091919,1.032996416091919,1.032996416091919,1.032996416091919,0,0.0,0
1998-03-02,1.1313769817352295,1.1313769817352295,1.1313769817352295,1.1313769817352295,0,0.0,0
