Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-02,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-03,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-04,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-05,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-08,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-09,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-10,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-11,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-12,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-15,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-16,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-17,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-18,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-19,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-22,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-23,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-24,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-25,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-26,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
1996-01-29,1.5502674579620361,1.5502674579620361,1.5502674579620361,1.5502674579620361,0,0.0,0
