Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-04,1.1796811430402931,1.1796811430402931,1.1299628261067243,1.1661216020584106,99625,0.0,0
1999-01-05,1.111883282661438,1.1751611317290431,1.111883282661438,1.111883282661438,431389,0.0,0
1999-01-06,1.1751610040664673,1.1751610040664673,1.1751610040664673,1.1751610040664673,25815,0.0,0
1999-01-07,1.2339190244674683,1.2339190244674683,1.1796807699326777,1.2339190244674683,239017,0.0,0
1999-01-08,1.2429591687301331,1.2429591687301331,1.1932408493960571,1.2384393215179443,93375,0.0,0
1999-01-11,1.3107565611760252,1.3107565611760252,1.2429587671366498,1.2881572246551514,42425,0.0,0
1999-01-12,1.3107565611760252,1.3107565611760252,1.274597687399601,1.2881572246551514,12850,0.0,0
1999-01-13,1.310756844357903,1.310756844357903,1.2610384225845337,1.2610384225845337,65415,0.0,0
1999-01-14,1.2610382030281855,1.2610382030281855,1.206800051731399,1.2158397436141968,31515,0.0,0
1999-01-15,1.2022805484089432,1.2022805484089432,1.1751613572706525,1.1977607011795044,92090,0.0,0
1999-01-18,1.211319923400879,1.211319923400879,1.1977603852886818,1.211319923400879,64310,0.0,0
1999-01-19,1.2113202428678207,1.2113202428678207,1.18420105172953,1.1977607011795044,27567,0.0,0
1999-01-20,1.1977603411829048,1.1977603411829048,1.1751610040664673,1.1751610040664673,125997,0.0,0
1999-01-21,1.3084968328475952,1.3084968328475952,1.1751611962107724,1.3084968328475952,103253,0.0,0
1999-01-22,1.3785544882481702,1.3785544882481702,1.3333560228347778,1.3333560228347778,225669,0.0,0
1999-01-25,1.3469155624587956,1.3469155624587956,1.3152766366694209,1.3333560228347778,81556,0.0,0
1999-01-26,1.3333560228347778,1.3333560228347778,1.3333560228347778,1.3333560228347778,0,0.0,0
1999-01-27,1.3785544633865356,1.3785544633865356,1.3378758452481037,1.3785544633865356,317162,0.0,0
1999-01-28,1.423753023147583,1.423753023147583,1.360475065508332,1.423753023147583,105214,0.0,0
1999-01-29,1.4553921098954825,1.4553921098954825,1.4237531814390907,1.4373127222061157,123070,0.0,0
1999-02-01,1.446352481842041,1.446352481842041,1.4237532462023454,1.446352481842041,86818,0.0,0
1999-02-02,1.4689517174817366,1.4689517174817366,1.446352481842041,1.446352481842041,79455,0.0,0
1999-02-03,1.446352481842041,1.446352481842041,1.4237532462023454,1.446352481842041,45776,0.0,0
1999-02-04,1.4734713100464119,1.4734713100464119,1.4327926929227732,1.4689514636993408,59519,0.0,0
1999-02-05,1.4960700813409515,1.4960700813409515,1.4599113216928523,1.4644311666488647,105202,0.0,0
1999-02-08,1.4915506165553805,1.4915506165553805,1.450872001582994,1.4825109243392944,241772,0.0,0
1999-02-09,1.51414954662323,1.51414954662323,1.473470939723228,1.51414954662323,178170,0.0,0
1999-02-10,1.514149768472639,1.514149768472639,1.496070384979248,1.496070384979248,200680,0.0,0
1999-02-11,1.509629776857266,1.509629776857266,1.4960702405462816,1.5005900859832764,374559,0.0,0
1999-02-12,1.5367491485888145,1.5367491485888145,1.5096299648284912,1.5096299648284912,86789,0.0,0
1999-02-15,1.510986314315736,1.510986314315736,1.491550960789515,1.505110502243042,108778,0.0,0
1999-02-16,1.5593483541720392,1.5593483541720392,1.5141497871202885,1.5367491245269775,189549,0.0,0
1999-02-17,1.6271463632583618,1.6271463632583618,1.5593486609835583,1.6271463632583618,274642,0.0,0
1999-02-18,1.6949437856674194,1.6949437856674194,1.6497453278209377,1.6949437856674194,107912,0.0,0
1999-02-19,1.7853412773922097,1.7853412773922097,1.7311030059888632,1.762742042541504,218216,0.0,0
1999-02-22,1.807940483093262,1.807940483093262,1.7672618610178576,1.8079404830932617,153431,0.0,0
1999-02-23,1.875737558566529,1.875737558566529,1.8034199288147834,1.8305391073226929,152903,0.0,0
1999-02-24,1.8757379035572068,1.8757379035572068,1.8305394440003506,1.8531385660171509,88122,0.0,0
1999-02-25,1.8757383823394773,1.8757383823394773,1.8350596505934316,1.8757383823394775,1027692,0.0,0
