Date,Open,High,Low,Close,Volume,Currency
2011-12-19,22027.0,22100.0,21865.0,22017.0,32076,INR
2011-12-20,22000.0,22175.0,21979.0,22153.0,22554,INR
2011-12-21,22171.0,22317.0,22050.0,22099.0,32836,INR
2011-12-22,22071.0,22150.0,21934.0,22010.0,24502,INR
2011-12-23,22005.0,22100.0,21979.0,22062.0,12152,INR
2011-12-24,22072.0,22086.0,22050.0,22078.0,2090,INR
2011-12-26,22110.0,22110.0,21930.0,22049.0,7510,INR
2011-12-27,22016.0,22016.0,21900.0,21913.0,15306,INR
2011-12-28,21841.0,21929.0,21477.0,21558.0,13026,INR
2011-12-29,21486.0,21538.0,20961.0,21206.0,10419,INR
2011-12-30,21233.0,21729.0,21233.0,21672.0,6452,INR
2011-12-31,21953.0,21953.0,21460.0,21555.0,2551,INR
2012-01-02,21850.0,21891.0,21801.0,21875.0,9837,INR
2012-01-03,21900.0,22184.0,21900.0,22103.0,36922,INR
2012-01-04,22103.0,22254.0,22010.0,22236.0,49489,INR
2012-01-05,22215.0,22260.0,22010.0,22222.0,46053,INR
2012-01-06,22233.0,22316.0,22126.0,22185.0,43899,INR
2012-01-07,22188.0,22190.0,22101.0,22183.0,2287,INR
2012-01-09,22195.0,22195.0,22040.0,22053.0,32138,INR
2012-01-10,22087.0,22087.0,21975.0,22019.0,32977,INR
2012-01-11,22031.0,22146.0,22031.0,22104.0,25322,INR
2012-01-12,22118.0,22215.0,22100.0,22122.0,22398,INR
2012-01-13,22100.0,22100.0,21924.0,21941.0,29223,INR
2012-01-14,21948.0,22009.0,21948.0,21993.0,2249,INR
2012-01-16,21991.0,22048.0,21961.0,21975.0,13287,INR
2012-01-17,22009.0,22185.0,22009.0,22055.0,29558,INR
2012-01-18,22036.0,22046.0,21878.0,21976.0,31047,INR
2012-01-19,21981.0,22035.0,21852.0,21899.0,22606,INR
2012-01-20,21933.0,21989.0,21802.0,21957.0,25588,INR
2012-01-21,21979.0,22010.0,21979.0,21986.0,2327,INR
2012-01-23,22011.0,22067.0,21941.0,22003.0,24540,INR
2012-01-24,21976.0,22015.0,21900.0,21922.0,15792,INR
2012-01-25,21925.0,22065.0,21655.0,22017.0,26551,INR
2012-01-27,22070.0,22280.0,22070.0,22256.0,21374,INR
2012-01-28,22280.0,22289.0,22253.0,22274.0,2422,INR
2012-01-30,22205.0,22299.0,22105.0,22277.0,6570,INR
2012-01-31,22294.0,22375.0,22221.0,22302.0,3468,INR
2012-02-01,22600.0,22662.0,22545.0,22570.0,22354,INR
2012-02-02,22549.0,22655.0,22513.0,22623.0,23427,INR
2012-02-03,22620.0,22660.0,22195.0,22223.0,44286,INR
2012-02-04,22221.0,22221.0,22080.0,22179.0,6172,INR
2012-02-06,22199.0,22274.0,22108.0,22196.0,25226,INR
2012-02-07,22166.0,22520.0,22146.0,22499.0,34301,INR
2012-02-08,22499.0,22555.0,22355.0,22382.0,31885,INR
2012-02-09,22386.0,22589.0,22386.0,22494.0,28895,INR
2012-02-10,22494.0,22540.0,22273.0,22426.0,30558,INR
2012-02-11,22407.0,22437.0,22402.0,22422.0,1479,INR
2012-02-13,22407.0,22434.0,22240.0,22309.0,24776,INR
2012-02-14,22300.0,22363.0,22192.0,22276.0,23297,INR
2012-02-15,22299.0,22410.0,22251.0,22337.0,21249,INR
2012-02-16,22325.0,22356.0,22234.0,22304.0,18147,INR
2012-02-17,22320.0,22356.0,22240.0,22256.0,14107,INR
2012-02-18,22267.0,22290.0,22258.0,22279.0,1220,INR
2012-02-20,22298.0,22349.0,22290.0,22309.0,2987,INR
2012-02-21,22319.0,22479.0,22292.0,22458.0,24686,INR
2012-02-22,22469.0,22618.0,22460.0,22574.0,17776,INR
2012-02-23,22620.0,22799.0,22620.0,22787.0,18427,INR
2012-02-24,22753.0,22753.0,22600.0,22612.0,13208,INR
2012-02-25,22591.0,22643.0,22501.0,22599.0,3080,INR
2012-02-27,22630.0,22699.0,22568.0,22620.0,6921,INR
2012-02-28,22588.0,22800.0,22588.0,22750.0,3908,INR
2012-02-29,22685.0,22796.0,22605.0,22693.0,2666,INR
2012-03-01,22389.0,22426.0,22170.0,22323.0,40596,INR
2012-03-02,22350.0,22428.0,22326.0,22378.0,22519,INR
2012-03-03,22400.0,22411.0,22390.0,22397.0,1656,INR
2012-03-05,22411.0,22472.0,22270.0,22333.0,24670,INR
2012-03-06,22367.0,22402.0,22192.0,22253.0,29181,INR
2012-03-07,22293.0,22333.0,22220.0,22287.0,19226,INR
2012-03-08,22303.0,22369.0,22303.0,22336.0,6621,INR
2012-03-09,22351.0,22385.0,22060.0,22344.0,41715,INR
2012-03-10,22350.0,22358.0,22320.0,22331.0,2423,INR
2012-03-12,22348.0,22389.0,22275.0,22319.0,23619,INR
2012-03-13,22348.0,22349.0,22181.0,22231.0,20491,INR
2012-03-14,22222.0,22222.0,21910.0,21949.0,37822,INR
2012-03-15,21940.0,22144.0,21854.0,22119.0,24683,INR
2012-03-16,22104.0,22400.0,21931.0,22201.0,40449,INR
2012-03-17,22220.0,22237.0,22190.0,22214.0,2084,INR
2012-03-19,22235.0,22265.0,22155.0,22232.0,15660,INR
2012-03-20,22200.0,22224.0,22135.0,22168.0,16161,INR
2012-03-21,22199.0,22250.0,22155.0,22190.0,13016,INR
2012-03-22,22197.0,22235.0,22155.0,22227.0,16453,INR
2012-03-23,22217.0,22408.0,22201.0,22396.0,22036,INR
2012-03-24,22390.0,22409.0,22364.0,22382.0,2341,INR
2012-03-26,22380.0,22575.0,22375.0,22561.0,23730,INR
2012-03-27,22542.0,22790.0,22456.0,22738.0,17774,INR
2012-03-28,22662.0,23300.0,22662.0,22752.0,12712,INR
2012-03-29,22728.0,22862.0,22720.0,22809.0,2842,INR
2012-03-30,22832.0,22968.0,22581.0,22655.0,3271,INR
2012-03-31,22600.0,22745.0,22310.0,22353.0,1199,INR
2012-04-02,22649.0,22685.0,22571.0,22644.0,15482,INR
2012-04-03,22626.0,22658.0,22550.0,22563.0,15264,INR
