Date,Open,High,Low,Close,Volume,Currency
2012-06-02,29760.0,29910.0,29743.0,29860.0,966,INR
2012-06-04,29706.0,30189.0,29660.0,29772.0,1884,INR
2012-06-05,29749.0,30093.0,29701.0,29855.0,884,INR
2012-06-06,29900.0,30120.0,29881.0,29912.0,68937,INR
2012-06-07,29890.0,29890.0,29125.0,29222.0,132195,INR
2012-06-08,29206.0,29451.0,29020.0,29431.0,75711,INR
2012-06-09,29459.0,29488.0,29396.0,29412.0,4625,INR
2012-06-11,29382.0,29642.0,29382.0,29624.0,58064,INR
2012-06-12,29629.0,29899.0,29550.0,29826.0,68705,INR
2012-06-13,29812.0,30017.0,29782.0,29896.0,65189,INR
2012-06-14,29915.0,30093.0,29875.0,29987.0,64801,INR
2012-06-15,29999.0,30090.0,29941.0,30011.0,45453,INR
2012-06-16,30027.0,30049.0,29993.0,30037.0,2823,INR
2012-06-18,30011.0,30231.0,29880.0,30203.0,70614,INR
2012-06-19,30240.0,30330.0,30101.0,30141.0,56406,INR
2012-06-20,30149.0,30255.0,29967.0,30211.0,77391,INR
2012-06-21,30181.0,30181.0,29740.0,29769.0,79292,INR
2012-06-22,29749.0,29949.0,29683.0,29867.0,47862,INR
2012-06-23,29899.0,29946.0,29882.0,29896.0,2987,INR
2012-06-25,29850.0,30070.0,29621.0,29984.0,53428,INR
2012-06-26,30010.0,30086.0,29851.0,29884.0,38889,INR
2012-06-27,29916.0,30036.0,29812.0,29926.0,30019,INR
2012-06-28,29906.0,29957.0,29587.0,29613.0,39416,INR
2012-06-29,29680.0,29720.0,29341.0,29617.0,39597,INR
2012-06-30,29600.0,29600.0,29491.0,29513.0,5603,INR
2012-07-02,29500.0,29610.0,29423.0,29504.0,8664,INR
2012-07-03,29501.0,29505.0,29279.0,29316.0,3828,INR
2012-07-04,29359.0,29509.0,29326.0,29406.0,2022,INR
2012-07-05,29476.0,29760.0,29450.0,29584.0,770,INR
2012-07-06,29768.0,29809.0,29565.0,29610.0,96970,INR
2012-07-07,29601.0,29649.0,29600.0,29636.0,3463,INR
2012-07-09,29621.0,29694.0,29586.0,29670.0,49592,INR
2012-07-10,29670.0,29670.0,29417.0,29446.0,82187,INR
2012-07-11,29421.0,29421.0,29240.0,29282.0,83050,INR
2012-07-12,29313.0,29348.0,29180.0,29240.0,76115,INR
2012-07-13,29248.0,29375.0,29213.0,29293.0,63608,INR
2012-07-14,29290.0,29297.0,29258.0,29283.0,2785,INR
2012-07-16,29263.0,29340.0,29185.0,29295.0,58551,INR
2012-07-17,29302.0,29380.0,29206.0,29303.0,77282,INR
2012-07-18,29280.0,29315.0,29157.0,29174.0,67612,INR
2012-07-19,29174.0,29280.0,29151.0,29174.0,57031,INR
2012-07-20,29192.0,29306.0,29192.0,29291.0,52470,INR
2012-07-21,29285.0,29298.0,29275.0,29283.0,2879,INR
2012-07-23,29307.0,29485.0,29303.0,29452.0,76762,INR
2012-07-24,29444.0,29580.0,29401.0,29563.0,55926,INR
2012-07-25,29579.0,29840.0,29579.0,29814.0,74450,INR
2012-07-26,29805.0,29855.0,29725.0,29774.0,65318,INR
2012-07-27,29765.0,29860.0,29728.0,29781.0,52716,INR
2012-07-28,29761.0,29789.0,29761.0,29785.0,2537,INR
2012-07-30,29794.0,29809.0,29752.0,29780.0,31306,INR
2012-07-31,29794.0,29926.0,29743.0,29777.0,47887,INR
2012-08-01,29741.0,29768.0,29615.0,29666.0,14324,INR
2012-08-02,29659.0,29837.0,29625.0,29693.0,4028,INR
2012-08-03,29690.0,29770.0,29570.0,29713.0,3653,INR
2012-08-04,29763.0,29809.0,29670.0,29728.0,248,INR
2012-08-06,29730.0,29844.0,29712.0,29782.0,36748,INR
2012-08-07,29800.0,29844.0,29625.0,29637.0,47249,INR
2012-08-08,29679.0,29765.0,29641.0,29749.0,41691,INR
2012-08-09,29750.0,29817.0,29730.0,29805.0,27377,INR
2012-08-10,29819.0,29917.0,29751.0,29891.0,49407,INR
2012-08-11,29882.0,29882.0,29856.0,29870.0,1529,INR
2012-08-13,29902.0,30054.0,29902.0,29918.0,46465,INR
2012-08-14,29935.0,30008.0,29825.0,29886.0,41161,INR
2012-08-16,29925.0,30030.0,29889.0,29970.0,41643,INR
2012-08-17,30000.0,30049.0,29971.0,30029.0,29314,INR
2012-08-18,30018.0,30040.0,30012.0,30034.0,2007,INR
2012-08-20,30011.0,30088.0,29955.0,30067.0,17530,INR
2012-08-21,30052.0,30220.0,30044.0,30203.0,44826,INR
2012-08-22,30228.0,30324.0,30188.0,30218.0,38878,INR
2012-08-23,30268.0,30750.0,30268.0,30712.0,56564,INR
2012-08-24,30720.0,30795.0,30626.0,30774.0,36742,INR
2012-08-25,30796.0,30863.0,30790.0,30854.0,4179,INR
2012-08-27,30875.0,31007.0,30860.0,30972.0,31682,INR
2012-08-28,30910.0,30949.0,30762.0,30860.0,34745,INR
2012-08-29,30851.0,30926.0,30665.0,30764.0,33827,INR
2012-08-30,30750.0,30790.0,30672.0,30746.0,21882,INR
2012-08-31,30731.0,31148.0,30584.0,31115.0,36424,INR
2012-09-01,31160.0,31398.0,31157.0,31261.0,4240,INR
2012-09-03,31373.0,31440.0,31137.0,31208.0,5136,INR
2012-09-04,31265.0,31415.0,31250.0,31342.0,2964,INR
2012-09-05,31412.0,31463.0,31300.0,31345.0,3170,INR
2012-09-06,31525.0,31832.0,31422.0,31483.0,110584,INR
2012-09-07,31465.0,32020.0,31275.0,31983.0,116388,INR
2012-09-08,32000.0,32070.0,31892.0,31914.0,10445,INR
2012-09-10,31965.0,32064.0,31873.0,31926.0,58350,INR
2012-09-11,31931.0,31992.0,31831.0,31896.0,42705,INR
2012-09-12,31920.0,32130.0,31733.0,31890.0,83348,INR
2012-09-13,31930.0,32441.0,31690.0,32351.0,106663,INR
2012-09-14,32334.0,32418.0,31852.0,31903.0,103328,INR
2012-09-15,31927.0,31927.0,31865.0,31912.0,4554,INR
2012-09-17,31875.0,31959.0,31787.0,31843.0,51410,INR
2012-09-18,31803.0,31997.0,31625.0,31978.0,75584,INR
2012-09-19,31980.0,32130.0,31940.0,32048.0,31395,INR
2012-09-20,32008.0,32008.0,31865.0,31950.0,46973,INR
2012-09-21,31916.0,31979.0,31556.0,31584.0,112480,INR
2012-09-22,31551.0,31568.0,31492.0,31546.0,4846,INR
2012-09-24,31525.0,31590.0,31320.0,31473.0,68060,INR
2012-09-25,31505.0,31557.0,31391.0,31436.0,51609,INR
2012-09-26,31471.0,31535.0,31250.0,31348.0,60977,INR
2012-09-27,31334.0,31420.0,31115.0,31371.0,72763,INR
2012-09-28,31310.0,31349.0,31217.0,31244.0,55022,INR
2012-09-29,31235.0,31255.0,31205.0,31229.0,10841,INR
2012-10-01,31203.0,31262.0,30986.0,31050.0,28323,INR
2012-10-03,31004.0,31098.0,30963.0,30983.0,3314,INR
2012-10-04,30950.0,30983.0,30690.0,30733.0,2242,INR
2012-10-05,30881.0,31000.0,30637.0,30751.0,1165,INR
2012-10-06,30973.0,31040.0,30973.0,31027.0,2759,INR
2012-10-08,31029.0,31216.0,30940.0,31185.0,52122,INR
2012-10-09,31219.0,31273.0,31126.0,31178.0,51596,INR
2012-10-10,31209.0,31328.0,31200.0,31305.0,52604,INR
2012-10-11,31323.0,31357.0,31141.0,31171.0,52021,INR
2012-10-12,31189.0,31258.0,31105.0,31128.0,43370,INR
2012-10-13,31104.0,31140.0,31083.0,31135.0,2400,INR
2012-10-15,31108.0,31108.0,30807.0,30828.0,54382,INR
2012-10-16,30813.0,30896.0,30716.0,30871.0,42335,INR
2012-10-17,30900.0,30998.0,30882.0,30975.0,33457,INR
2012-10-18,30989.0,31218.0,30933.0,31200.0,51097,INR
2012-10-19,31149.0,31255.0,31032.0,31073.0,48290,INR
2012-10-20,31050.0,31109.0,31040.0,31100.0,2249,INR
2012-10-22,31050.0,31110.0,30815.0,30876.0,42471,INR
2012-10-23,30837.0,30875.0,30684.0,30783.0,34950,INR
2012-10-24,30747.0,30830.0,30620.0,30647.0,18649,INR
2012-10-25,30666.0,30786.0,30660.0,30724.0,31708,INR
2012-10-26,30698.0,30880.0,30651.0,30814.0,21265,INR
2012-10-27,30801.0,30824.0,30780.0,30814.0,2419,INR
2012-10-29,30819.0,30920.0,30809.0,30859.0,27455,INR
2012-10-30,30840.0,30918.0,30753.0,30837.0,26551,INR
2012-10-31,30810.0,30900.0,30810.0,30856.0,38317,INR
2012-11-01,30884.0,30906.0,30715.0,30761.0,30003,INR
2012-11-02,30705.0,30717.0,30169.0,30207.0,7007,INR
2012-11-03,30246.0,30349.0,30205.0,30288.0,560,INR
2012-11-05,30382.0,30804.0,30289.0,30713.0,1816,INR
2012-11-06,30898.0,31374.0,30851.0,31285.0,76732,INR
2012-11-07,31287.0,31455.0,31038.0,31218.0,114776,INR
2012-11-08,31275.0,31385.0,31216.0,31351.0,63844,INR
2012-11-09,31385.0,31749.0,31385.0,31638.0,91746,INR
2012-11-10,31622.0,31668.0,31573.0,31657.0,5597,INR
2012-11-12,31665.0,31945.0,31659.0,31791.0,75491,INR
2012-11-13,31826.0,31865.0,31680.0,31734.0,19748,INR
2012-11-14,31710.0,31785.0,31580.0,31758.0,44325,INR
2012-11-15,31728.0,31741.0,31316.0,31472.0,66876,INR
2012-11-16,31463.0,31680.0,31456.0,31664.0,62616,INR
2012-11-17,31647.0,31661.0,31631.0,31653.0,2962,INR
2012-11-19,31669.0,31765.0,31625.0,31710.0,48697,INR
2012-11-20,31721.0,31873.0,31702.0,31752.0,61656,INR
2012-11-21,31769.0,31848.0,31711.0,31824.0,43281,INR
2012-11-22,31793.0,31880.0,31790.0,31858.0,25596,INR
2012-11-23,31879.0,32308.0,31875.0,32281.0,79253,INR
2012-11-24,32310.0,32318.0,32235.0,32249.0,5999,INR
2012-11-26,32230.0,32467.0,32212.0,32357.0,65181,INR
2012-11-27,32387.0,32456.0,32181.0,32239.0,53090,INR
2012-11-28,32248.0,32278.0,31800.0,31928.0,46816,INR
2012-11-29,31859.0,31859.0,31532.0,31598.0,54804,INR
2012-11-30,31571.0,31588.0,31086.0,31120.0,41603,INR
2012-12-01,31131.0,31167.0,31050.0,31136.0,8227,INR
2012-12-03,31149.0,31376.0,31148.0,31294.0,4060,INR
2012-12-04,31349.0,31460.0,30911.0,30977.0,1413,INR
2012-12-05,31400.0,31400.0,30750.0,30912.0,308,INR
2012-12-06,31021.0,31088.0,30736.0,31029.0,92773,INR
2012-12-07,31050.0,31125.0,30840.0,31072.0,68546,INR
2012-12-08,31090.0,31137.0,31087.0,31123.0,4333,INR
2012-12-10,31138.0,31346.0,31131.0,31280.0,48640,INR
2012-12-11,31250.0,31250.0,31101.0,31164.0,37698,INR
2012-12-12,31192.0,31269.0,31080.0,31186.0,59378,INR
2012-12-13,31125.0,31125.0,30875.0,30997.0,62144,INR
2012-12-14,31005.0,31050.0,30931.0,30960.0,38685,INR
2012-12-15,30973.0,30992.0,30943.0,30983.0,2099,INR
2012-12-17,30940.0,31148.0,30900.0,31104.0,48696,INR
2012-12-18,31139.0,31300.0,30810.0,30839.0,75746,INR
2012-12-19,30806.0,30806.0,30531.0,30590.0,80227,INR
2012-12-20,30630.0,30724.0,30120.0,30229.0,81501,INR
2012-12-21,30275.0,30641.0,30275.0,30621.0,69132,INR
2012-12-22,30593.0,30669.0,30591.0,30650.0,2971,INR
2012-12-24,30667.0,30700.0,30537.0,30587.0,27450,INR
2012-12-26,30536.0,30543.0,30393.0,30433.0,31482,INR
2012-12-27,30390.0,30587.0,30360.0,30561.0,34834,INR
2012-12-28,30525.0,30530.0,30331.0,30400.0,28459,INR
2012-12-29,30415.0,30450.0,30352.0,30436.0,3633,INR
2012-12-31,30456.0,30607.0,30361.0,30582.0,49362,INR
2013-01-01,30401.0,30599.0,30390.0,30430.0,25388,INR
2013-01-02,30400.0,30718.0,30390.0,30655.0,8786,INR
2013-01-03,30720.0,30785.0,30537.0,30564.0,2935,INR
2013-01-04,30444.0,30483.0,30290.0,30425.0,1608,INR
2013-01-05,30499.0,30605.0,30499.0,30567.0,349,INR
2013-01-07,30949.0,31058.0,30852.0,30873.0,61876,INR
2013-01-08,30864.0,30997.0,30851.0,30978.0,49003,INR
2013-01-09,30951.0,30984.0,30785.0,30806.0,55780,INR
2013-01-10,30781.0,30960.0,30735.0,30941.0,60955,INR
2013-01-11,30915.0,30945.0,30728.0,30773.0,55560,INR
2013-01-12,30787.0,30810.0,30787.0,30802.0,4118,INR
2013-01-14,30808.0,30849.0,30731.0,30750.0,45774,INR
2013-01-15,30773.0,30885.0,30749.0,30870.0,57626,INR
2013-01-16,30888.0,30929.0,30820.0,30874.0,47738,INR
2013-01-17,30875.0,30875.0,30546.0,30757.0,84256,INR
2013-01-18,30711.0,30711.0,30585.0,30608.0,55001,INR
2013-01-19,30584.0,30603.0,30560.0,30591.0,5914,INR
2013-01-21,30613.0,30830.0,30590.0,30745.0,67292,INR
2013-01-22,30766.0,30808.0,30704.0,30763.0,48307,INR
2013-01-23,30775.0,30829.0,30655.0,30682.0,47965,INR
2013-01-24,30670.0,30693.0,30451.0,30470.0,61342,INR
2013-01-25,30451.0,30505.0,30267.0,30352.0,46467,INR
2013-01-28,30380.0,30445.0,30293.0,30355.0,49595,INR
2013-01-29,30369.0,30400.0,30230.0,30247.0,43670,INR
2013-01-30,30245.0,30299.0,30015.0,30226.0,61510,INR
2013-01-31,30220.0,30258.0,29831.0,29909.0,70924,INR
2013-02-01,29848.0,30129.0,29835.0,29941.0,28587,INR
2013-02-02,29996.0,30064.0,29892.0,30041.0,1997,INR
2013-02-04,29939.0,30325.0,29939.0,30274.0,7176,INR
2013-02-05,30320.0,30365.0,30100.0,30153.0,4291,INR
2013-02-06,30351.0,30495.0,30313.0,30448.0,42654,INR
2013-02-07,30470.0,30580.0,30359.0,30507.0,57668,INR
2013-02-08,30530.0,30550.0,30450.0,30505.0,29114,INR
2013-02-09,30517.0,30530.0,30506.0,30524.0,1684,INR
2013-02-11,30537.0,30560.0,30323.0,30360.0,42487,INR
2013-02-12,30320.0,30347.0,30250.0,30295.0,37514,INR
2013-02-13,30322.0,30360.0,30222.0,30259.0,33724,INR
2013-02-14,30265.0,30310.0,30155.0,30164.0,36659,INR
2013-02-15,30151.0,30160.0,29747.0,29841.0,52819,INR
2013-02-16,29845.0,29880.0,29845.0,29873.0,2939,INR
2013-02-18,29890.0,29950.0,29821.0,29841.0,21647,INR
2013-02-19,29859.0,29893.0,29625.0,29689.0,34229,INR
2013-02-20,29699.0,29699.0,29151.0,29221.0,55723,INR
2013-02-21,29205.0,29430.0,28862.0,29400.0,66494,INR
2013-02-22,29379.0,29479.0,29100.0,29157.0,34505,INR
2013-02-23,29198.0,29287.0,29198.0,29272.0,3779,INR
2013-02-25,29325.0,29360.0,29165.0,29307.0,25900,INR
2013-02-26,29325.0,29840.0,29325.0,29780.0,44789,INR
2013-02-27,29721.0,29721.0,29411.0,29443.0,38569,INR
2013-02-28,29420.0,29597.0,29232.0,29328.0,50914,INR
2013-03-01,29261.0,29571.0,29203.0,29425.0,18420,INR
2013-03-02,29460.0,29580.0,29441.0,29495.0,1491,INR
2013-03-04,29441.0,29519.0,29353.0,29407.0,5505,INR
2013-03-05,29490.0,29574.0,29301.0,29325.0,7231,INR
2013-03-06,29589.0,29708.0,29452.0,29599.0,64159,INR
2013-03-07,29640.0,29679.0,29375.0,29401.0,66173,INR
2013-03-08,29405.0,29427.0,29122.0,29342.0,82889,INR
2013-03-09,29345.0,29370.0,29340.0,29358.0,3240,INR
2013-03-11,29380.0,29463.0,29301.0,29327.0,45627,INR
2013-03-12,29347.0,29520.0,29327.0,29446.0,58523,INR
2013-03-13,29426.0,29595.0,29412.0,29485.0,64231,INR
2013-03-14,29462.0,29500.0,29266.0,29385.0,69343,INR
2013-03-15,29367.0,29438.0,29301.0,29359.0,48166,INR
2013-03-16,29374.0,29383.0,29350.0,29377.0,2448,INR
2013-03-18,29390.0,29638.0,29390.0,29543.0,67954,INR
2013-03-19,29514.0,29880.0,29362.0,29861.0,78646,INR
2013-03-20,29837.0,29840.0,29655.0,29678.0,46658,INR
2013-03-21,29654.0,29838.0,29605.0,29818.0,49582,INR
2013-03-22,29776.0,29803.0,29640.0,29675.0,39837,INR
2013-03-23,29685.0,29699.0,29678.0,29691.0,1907,INR
2013-03-25,29677.0,29677.0,29343.0,29584.0,68017,INR
2013-03-26,29547.0,29547.0,29430.0,29491.0,37997,INR
2013-03-27,29451.0,29639.0,29415.0,29615.0,22750,INR
2013-03-28,29572.0,29595.0,29426.0,29441.0,41596,INR
2013-03-30,29441.0,29476.0,29200.0,29382.0,21454,INR
2013-04-01,29329.0,29515.0,29329.0,29470.0,31946,INR
2013-04-02,29451.0,29508.0,29107.0,29146.0,13317,INR
2013-04-03,28999.0,29145.0,28721.0,28823.0,6274,INR
2013-04-04,28751.0,29060.0,28639.0,28968.0,3987,INR
2013-04-05,28936.0,29315.0,28870.0,29288.0,3724,INR
2013-04-06,29521.0,29568.0,29492.0,29522.0,3266,INR
2013-04-08,29500.0,29535.0,29239.0,29302.0,31686,INR
2013-04-09,29274.0,29482.0,29216.0,29409.0,35512,INR
2013-04-10,29434.0,29492.0,28981.0,29025.0,53039,INR
2013-04-11,29056.0,29080.0,28870.0,28974.0,44751,INR
2013-04-12,28958.0,29020.0,27913.0,27970.0,82538,INR
2013-04-13,27790.0,27806.0,27500.0,27708.0,12822,INR
2013-04-15,27501.0,27501.0,25260.0,25458.0,145059,INR
2013-04-16,25333.0,25956.0,25081.0,25649.0,94614,INR
2013-04-17,25600.0,25780.0,25340.0,25572.0,54657,INR
2013-04-18,25463.0,25750.0,25270.0,25598.0,60226,INR
2013-04-19,25727.0,25930.0,25600.0,25708.0,25108,INR
2013-04-20,25820.0,25975.0,25794.0,25959.0,6640,INR
2013-04-22,25990.0,26500.0,25990.0,26357.0,51026,INR
2013-04-23,26390.0,26430.0,26082.0,26204.0,51371,INR
2013-04-24,26210.0,26480.0,26210.0,26423.0,22406,INR
2013-04-25,26490.0,27195.0,26490.0,27123.0,44741,INR
2013-04-26,27210.0,27437.0,26910.0,27045.0,43766,INR
2013-04-27,27121.0,27225.0,27100.0,27192.0,2131,INR
2013-04-29,27270.0,27319.0,27106.0,27243.0,23693,INR
2013-04-30,27203.0,27240.0,26882.0,26994.0,21206,INR
2013-05-01,26880.0,26950.0,26442.0,26708.0,4255,INR
2013-05-02,26800.0,27167.0,26670.0,27130.0,1723,INR
